A_x,A_y,B_x,B_y,A_native_x,A_native_y,B_native_x,B_native_y,A_lon,A_lat,B_lon,B_lat,geo_distance_deg
1160.0,6000.0,1080.0,5650.0,11600,60000,10800,56500,56.8413873,-62.1579562,56.8407808,-62.1579668,0.0006065926227742707
1170.0,6000.0,1090.0,5650.0,11700,60000,10900,56500,56.8432933,-62.157905,56.8427424,-62.1579395,0.0005519792206236236
1180.0,6000.0,1100.0,5650.0,11800,60000,11000,56500,56.8451993,-62.1578538,56.8447043,-62.1579123,0.0004984448314517562
1190.0,6000.0,1110.0,5650.0,11900,60000,11100,56500,56.8471055,-62.1578026,56.8466664,-62.157885,0.0004467645576830206
1199.9,6000.0,1120.0,5650.0,11999,60000,11200,56500,56.8489926,-62.1577519,56.8486287,-62.1578577,0.00037896813850583157
50.0,6010.0,0.0,5690.0,500,60100,0,56900,56.6303369,-62.164358,56.6307163,-62.1642811,0.00038711493125486346
60.0,6010.0,10.0,5690.0,600,60100,100,56900,56.632235,-62.1643104,56.6326525,-62.164257,0.0004209011879263283
70.0,6010.0,20.0,5690.0,700,60100,200,56900,56.6341333,-62.1642627,56.6345889,-62.1642328,0.0004565800805944384
80.0,6010.0,30.0,5690.0,800,60100,300,56900,56.6360316,-62.164215,56.6365256,-62.1642086,0.0004940414557466022
90.0,6010.0,40.0,5690.0,900,60100,400,56900,56.63793,-62.1641673,56.6384625,-62.1641843,0.000532771292400362
100.0,6010.0,50.0,5690.0,1000,60100,500,56900,56.6398284,-62.1641195,56.6403997,-62.1641601,0.0005727408227154318
110.0,6010.0,60.0,5690.0,1100,60100,600,56900,56.6417269,-62.1640717,56.642337,-62.1641358,0.000613458083323056
120.0,6010.0,70.0,5690.0,1200,60100,700,56900,56.6436255,-62.1640239,56.6442746,-62.1641115,0.0006549844043984753
130.0,6010.0,80.0,5690.0,1300,60100,800,56900,56.6455242,-62.163976,56.6462125,-62.1640871,0.0006972087922576801
140.0,6010.0,90.0,5690.0,1400,60100,900,56900,56.6474229,-62.1639282,56.6481506,-62.1640627,0.0007400253644292321
150.0,6010.0,100.0,5690.0,1500,60100,1000,56900,56.6493217,-62.1638802,56.6500889,-62.1640383,0.0007833207835860013
160.0,6010.0,110.0,5690.0,1600,60100,1100,56900,56.6512206,-62.1638323,56.6520274,-62.1640139,0.0008269853686724167
170.0,6010.0,120.0,5690.0,1700,60100,1200,56900,56.6531195,-62.1637843,56.6539662,-62.1639894,0.0008711870637196899
180.0,6010.0,130.0,5690.0,1800,60100,1300,56900,56.6550186,-62.1637363,56.6559052,-62.1639649,0.0009155968108317393
190.0,6010.0,140.0,5690.0,1900,60100,1400,56900,56.6569176,-62.1636883,56.6578445,-62.1639404,0.0009605717151822183
210.0,6010.0,150.0,5690.0,2100,60100,1500,56900,56.660716,-62.1635921,56.6597839,-62.1639159,0.0009867405180683973
220.0,6010.0,160.0,5690.0,2200,60100,1600,56900,56.6626153,-62.1635439,56.6617237,-62.1638913,0.0009568893979943754
230.0,6010.0,170.0,5690.0,2300,60100,1700,56900,56.6645147,-62.1634958,56.6636636,-62.1638667,0.0009284061718867394
240.0,6010.0,180.0,5690.0,2400,60100,1800,56900,56.6664141,-62.1634476,56.6656038,-62.163842,0.0009011866898706285
250.0,6010.0,190.0,5690.0,2500,60100,1900,56900,56.6683136,-62.1633993,56.6675442,-62.1638174,0.0008756620181276572
260.0,6010.0,200.0,5690.0,2600,60100,2000,56900,56.6702132,-62.1633511,56.6694849,-62.1637927,0.0008517226367778911
270.0,6010.0,210.0,5690.0,2700,60100,2100,56900,56.6721128,-62.1633028,56.6714258,-62.163768,0.0008296867119579494
280.0,6010.0,220.0,5690.0,2800,60100,2200,56900,56.6740125,-62.1632545,56.6733669,-62.1637432,0.0008097080029279778
300.0,6010.0,240.0,5680.0,3000,60100,2400,56800,56.6778122,-62.1631577,56.6771512,-62.1628075,0.0007480381273712094
310.0,6010.0,250.0,5680.0,3100,60100,2500,56800,56.6797121,-62.1631093,56.679093,-62.1627827,0.00069996597774649
320.0,6010.0,260.0,5680.0,3200,60100,2600,56800,56.6816121,-62.1630608,56.681035,-62.1627579,0.0006517613213420861
330.0,6010.0,270.0,5680.0,3300,60100,2700,56800,56.6835121,-62.1630124,56.6829772,-62.162733,0.0006034752438966205
340.0,6010.0,280.0,5680.0,3400,60100,2800,56800,56.6854123,-62.1629638,56.6849197,-62.1627081,0.0005550110359258598
350.0,6010.0,290.0,5680.0,3500,60100,2900,56800,56.6873125,-62.1629153,56.6868624,-62.1626831,0.0005064650530835835
360.0,6010.0,300.0,5680.0,3600,60100,3000,56800,56.6892127,-62.1628667,56.6888054,-62.1626581,0.0004576103692001623
370.0,6010.0,310.0,5680.0,3700,60100,3100,56800,56.6911131,-62.1628181,56.6907486,-62.1626332,0.0004087153777419733
380.0,6010.0,320.0,5680.0,3800,60100,3200,56800,56.6930135,-62.1627695,56.692692,-62.1626081,0.0003597390860053229
390.0,6010.0,330.0,5680.0,3900,60100,3300,56800,56.694914,-62.1627208,56.6946357,-62.1625831,0.00031050310787459793
400.0,6010.0,340.0,5680.0,4000,60100,3400,56800,56.6968145,-62.1626721,56.6965796,-62.162558,0.00026114520865253975
410.0,6010.0,350.0,5680.0,4100,60100,3500,56800,56.6987152,-62.1626233,56.6985237,-62.1625329,0.00021176498766194442
420.0,6010.0,360.0,5680.0,4200,60100,3600,56800,56.7006159,-62.1625746,56.7004681,-62.1625077,0.00016223578520228044
430.0,6010.0,370.0,5680.0,4300,60100,3700,56800,56.7025166,-62.1625258,56.7024127,-62.1624826,0.00011252310874363548
440.0,6010.0,380.0,5680.0,4400,60100,3800,56800,56.7044175,-62.1624769,56.7043575,-62.1624574,6.308922253243519e-05
450.0,6010.0,390.0,5680.0,4500,60100,3900,56800,56.7063184,-62.1624281,56.7063026,-62.1624322,1.632329623519253e-05
460.0,6010.0,400.0,5680.0,4600,60100,4000,56800,56.7082194,-62.1623792,56.7082479,-62.1624069,3.974342713673615e-05
470.0,6010.0,410.0,5680.0,4700,60100,4100,56800,56.7101204,-62.1623303,56.7101935,-62.1623816,8.93045351620243e-05
480.0,6010.0,420.0,5680.0,4800,60100,4200,56800,56.7120215,-62.1622813,56.7121393,-62.1623563,0.00013964898853891555
490.0,6010.0,430.0,5680.0,4900,60100,4300,56800,56.7139227,-62.1622323,56.7140853,-62.162331,0.0001902115927104355
500.0,6010.0,440.0,5680.0,5000,60100,4400,56800,56.715824,-62.1621833,56.7160316,-62.1623056,0.00024094615581396874
510.0,6010.0,450.0,5680.0,5100,60100,4500,56800,56.7177253,-62.1621342,56.7179781,-62.1622802,0.00029193122478253443
520.0,6010.0,460.0,5680.0,5200,60100,4600,56800,56.7196267,-62.1620852,56.7199248,-62.1622548,0.00034296905108335786
530.0,6010.0,470.0,5680.0,5300,60100,4700,56800,56.7215282,-62.162036,56.7218718,-62.1622293,0.00039424085277949125
540.0,6010.0,480.0,5680.0,5400,60100,4800,56800,56.7234298,-62.1619869,56.723819,-62.1622039,0.00044560704662321125
550.0,6010.0,490.0,5680.0,5500,60100,4900,56800,56.7253314,-62.1619377,56.7257665,-62.1621784,0.0004972408872941474
560.0,6010.0,500.0,5680.0,5600,60100,5000,56800,56.7272331,-62.1618885,56.7277141,-62.1621528,0.000548831021353039
570.0,6010.0,510.0,5680.0,5700,60100,5100,56800,56.7291348,-62.1618393,56.7296621,-62.1621273,0.000600823842739691
580.0,6010.0,520.0,5680.0,5800,60100,5200,56800,56.7310366,-62.16179,56.7316102,-62.1621017,0.000652819921565972
590.0,6010.0,530.0,5680.0,5900,60100,5300,56800,56.7329385,-62.1617407,56.7335586,-62.162076,0.0007049468774285024
600.0,6010.0,540.0,5680.0,6000,60100,5400,56800,56.7348405,-62.1616913,56.7355073,-62.1620504,0.0007573473773667475
610.0,6010.0,550.0,5670.0,6100,60100,5500,56700,56.7367426,-62.161642,56.7373561,-62.1611389,0.0007934052306376364
620.0,6010.0,560.0,5670.0,6200,60100,5600,56700,56.7386447,-62.1615926,56.7393052,-62.1611132,0.0008161400676291888
630.0,6010.0,570.0,5670.0,6300,60100,5700,56700,56.7405469,-62.1615431,56.7412545,-62.1610874,0.0008416414022615424
640.0,6010.0,580.0,5670.0,6400,60100,5800,56700,56.7424491,-62.1614937,56.743204,-62.1610617,0.0008697689405804107
650.0,6010.0,590.0,5670.0,6500,60100,5900,56700,56.7443514,-62.1614442,56.7451537,-62.1610359,0.0009002189622548201
660.0,6010.0,600.0,5670.0,6600,60100,6000,56700,56.7462538,-62.1613946,56.7471038,-62.1610101,0.00093292028062515
670.0,6010.0,610.0,5670.0,6700,60100,6100,56700,56.7481563,-62.1613451,56.749054,-62.1609842,0.0009675298961805462
690.0,6010.0,620.0,5670.0,6900,60100,6200,56700,56.7519615,-62.1612459,56.7510045,-62.1609584,0.0009992523455057258
700.0,6010.0,630.0,5670.0,7000,60100,6300,56700,56.7538641,-62.1611962,56.7529552,-62.1609324,0.0009464088175822625
710.0,6010.0,640.0,5670.0,7100,60100,6400,56700,56.7557669,-62.1611465,56.7549061,-62.1609065,0.0008936311543337057
720.0,6010.0,650.0,5670.0,7200,60100,6500,56700,56.7576697,-62.1610968,56.7568573,-62.1608806,0.0008406760374860786
730.0,6010.0,660.0,5670.0,7300,60100,6600,56700,56.7595726,-62.1610471,56.7588088,-62.1608546,0.0007876843847640247
740.0,6010.0,670.0,5670.0,7400,60100,6700,56700,56.7614756,-62.1609973,56.7607604,-62.1608285,0.0007348499710768618
750.0,6010.0,680.0,5670.0,7500,60100,6800,56700,56.7633786,-62.1609475,56.7627124,-62.1608025,0.0006817972132572599
760.0,6010.0,690.0,5670.0,7600,60100,6900,56700,56.7652817,-62.1608976,56.7646645,-62.1607764,0.000628987503850161
770.0,6010.0,700.0,5670.0,7700,60100,7000,56700,56.7671849,-62.1608478,56.7666169,-62.1607503,0.0005763074266342772
780.0,6010.0,710.0,5670.0,7800,60100,7100,56700,56.7690882,-62.1607978,56.7685695,-62.1607242,0.0005238956480070468
790.0,6010.0,720.0,5670.0,7900,60100,7200,56700,56.7709915,-62.1607479,56.7705224,-62.160698,0.00047174656331921104
800.0,6010.0,730.0,5670.0,8000,60100,7300,56700,56.7728949,-62.1606979,56.7724755,-62.1606718,0.00042021133968353844
810.0,6010.0,740.0,5670.0,8100,60100,7400,56700,56.7747984,-62.1606479,56.7744288,-62.1606456,0.00036960715631507215
820.0,6010.0,750.0,5670.0,8200,60100,7500,56700,56.7767019,-62.1605979,56.7763824,-62.1606194,0.00032022257883808884
830.0,6010.0,760.0,5670.0,8300,60100,7600,56700,56.7786055,-62.1605478,56.7783362,-62.1605931,0.00027308346709263944
840.0,6010.0,770.0,5670.0,8400,60100,7700,56700,56.7805092,-62.1604977,56.7802903,-62.1605668,0.00022954742429335027
850.0,6010.0,780.0,5670.0,8500,60100,7800,56700,56.7824129,-62.1604476,56.7822446,-62.1605405,0.00019223761338656015
860.0,6010.0,790.0,5670.0,8600,60100,7900,56700,56.7843168,-62.1603974,56.7841991,-62.1605141,0.0001657473378343774
870.0,6010.0,800.0,5670.0,8700,60100,8000,56700,56.7862207,-62.1603472,56.7861539,-62.1604877,0.0001555714948183746
880.0,6010.0,810.0,5670.0,8800,60100,8100,56700,56.7881246,-62.160297,56.7881089,-62.1604613,0.00016504841714083782
890.0,6010.0,820.0,5670.0,8900,60100,8200,56700,56.7900287,-62.1602468,56.7900641,-62.1604348,0.00019130384208888648
900.0,6010.0,830.0,5670.0,9000,60100,8300,56700,56.7919328,-62.1601965,56.7920196,-62.1604084,0.00022898875518779978
910.0,6010.0,840.0,5670.0,9100,60100,8400,56700,56.793837,-62.1601461,56.7939753,-62.1603819,0.0002733651952943363
920.0,6010.0,850.0,5670.0,9200,60100,8500,56700,56.7957412,-62.1600958,56.7959313,-62.1603553,0.000321680369308254
930.0,6010.0,860.0,5670.0,9300,60100,8600,56700,56.7976455,-62.1600454,56.7978875,-62.1603288,0.00037266548002255247
940.0,6010.0,870.0,5670.0,9400,60100,8700,56700,56.7995499,-62.159995,56.799844,-62.1603022,0.00042528419908977836
950.0,6010.0,880.0,5670.0,9500,60100,8800,56700,56.8014544,-62.1599445,56.8018007,-62.1602756,0.0004791147044295271
960.0,6010.0,890.0,5670.0,9600,60100,8900,56700,56.803359,-62.1598941,56.8037576,-62.1602489,0.0005336337695415944
970.0,6010.0,900.0,5670.0,9700,60100,9000,56700,56.8052636,-62.1598436,56.8057147,-62.1602222,0.0005889220406791315
980.0,6010.0,910.0,5660.0,9800,60100,9100,56600,56.8071683,-62.159793,56.8075711,-62.1593103,0.0006286868298256192
990.0,6010.0,920.0,5660.0,9900,60100,9200,56600,56.809073,-62.1597424,56.8095287,-62.1592836,0.0006466528666914897
1000.0,6010.0,930.0,5660.0,10000,60100,9300,56600,56.8109778,-62.1596918,56.8114865,-62.1592568,0.0006693285366648593
1010.0,6010.0,940.0,5660.0,10100,60100,9400,56600,56.8128827,-62.1596412,56.8134446,-62.15923,0.0006962880510211502
1020.0,6010.0,950.0,5660.0,10200,60100,9500,56600,56.8147877,-62.1595905,56.8154029,-62.1592032,0.0007269610237192303
1030.0,6010.0,960.0,5660.0,10300,60100,9600,56600,56.8166928,-62.1595398,56.8173614,-62.1591764,0.0007609766882134297
1040.0,6010.0,970.0,5660.0,10400,60100,9700,56600,56.8185979,-62.1594891,56.8193202,-62.1591495,0.0007981512701249134
1050.0,6010.0,980.0,5660.0,10500,60100,9800,56600,56.8205031,-62.1594383,56.8212793,-62.1591226,0.0008379456605246189
1060.0,6010.0,990.0,5660.0,10600,60100,9900,56600,56.8224083,-62.1593875,56.8232385,-62.1590956,0.0008800213917883638
1070.0,6010.0,1000.0,5660.0,10700,60100,10000,56600,56.8243137,-62.1593367,56.825198,-62.1590687,0.0009240186632335684
1080.0,6010.0,1010.0,5660.0,10800,60100,10100,56600,56.8262191,-62.1592858,56.8271578,-62.1590417,0.0009699188110332686
1100.0,6010.0,1020.0,5660.0,11000,60100,10200,56600,56.8300301,-62.159184,56.8291178,-62.1590147,0.0009278759507642687
1110.0,6010.0,1030.0,5660.0,11100,60100,10300,56600,56.8319357,-62.159133,56.831078,-62.1589876,0.0008699370379550207
1120.0,6010.0,1040.0,5660.0,11200,60100,10400,56600,56.8338414,-62.159082,56.8330385,-62.1589605,0.0008120410457569734
1130.0,6010.0,1050.0,5660.0,11300,60100,10500,56600,56.8357472,-62.159031,56.8349992,-62.1589334,0.0007543406127218764
1140.0,6010.0,1060.0,5660.0,11400,60100,10600,56600,56.837653,-62.15898,56.8369602,-62.1589063,0.0006967090712804332
1150.0,6010.0,1070.0,5660.0,11500,60100,10700,56600,56.8395589,-62.1589289,56.8389214,-62.1588791,0.0006394421709617426
1160.0,6010.0,1080.0,5660.0,11600,60100,10800,56600,56.8414649,-62.1588778,56.8408828,-62.1588519,0.000582675913346851
1170.0,6010.0,1090.0,5660.0,11700,60100,10900,56600,56.843371,-62.1588266,56.8428445,-62.1588247,0.0005265034282883668
1180.0,6010.0,1100.0,5660.0,11800,60100,11000,56600,56.8452771,-62.1587754,56.8448064,-62.1587974,0.0004712138474132944
1190.0,6010.0,1110.0,5660.0,11900,60100,11100,56600,56.8471833,-62.1587242,56.8467685,-62.1587702,0.00041734283268688983
1199.9,6010.0,1120.0,5660.0,11999,60100,11200,56600,56.8490705,-62.1586735,56.8487309,-62.1587428,0.00034659868724872125
50.0,6020.0,0.0,5700.0,500,60200,0,57000,56.6304077,-62.1652798,56.6308137,-62.1651673,0.0004212982909988154
60.0,6020.0,10.0,5700.0,600,60200,100,57000,56.6323059,-62.1652322,56.6327499,-62.1651431,0.0004528518631968921
70.0,6020.0,20.0,5700.0,700,60200,200,57000,56.6342042,-62.1651845,56.6346864,-62.1651189,0.00048664175735371783
80.0,6020.0,30.0,5700.0,800,60200,300,57000,56.6361026,-62.1651368,56.6366231,-62.1650947,0.0005221998276527166
90.0,6020.0,40.0,5700.0,900,60200,400,57000,56.638001,-62.1650891,56.6385601,-62.1650705,0.0005594093045315483
100.0,6020.0,50.0,5700.0,1000,60200,500,57000,56.6398995,-62.1650413,56.6404973,-62.1650462,0.0005978200816312338
110.0,6020.0,60.0,5700.0,1100,60200,600,57000,56.6417981,-62.1649935,56.6424347,-62.1650219,0.000637233175532996
120.0,6020.0,70.0,5700.0,1200,60200,700,57000,56.6436968,-62.1649457,56.6443724,-62.1649976,0.0006775905622140942
130.0,6020.0,80.0,5700.0,1300,60200,800,57000,56.6455955,-62.1648979,56.6463103,-62.1649732,0.0007187552643327525
140.0,6020.0,90.0,5700.0,1400,60200,900,57000,56.6474943,-62.16485,56.6482484,-62.1649488,0.0007605447061165686
150.0,6020.0,100.0,5700.0,1500,60200,1000,57000,56.6493931,-62.1648021,56.6501868,-62.1649244,0.0008030672325545067
160.0,6020.0,110.0,5700.0,1600,60200,1100,57000,56.651292,-62.1647541,56.6521254,-62.1649,0.0008460746834693985
170.0,6020.0,120.0,5700.0,1700,60200,1200,57000,56.653191,-62.1647061,56.6540642,-62.1648755,0.0008894799604280276
180.0,6020.0,130.0,5700.0,1800,60200,1300,57000,56.6550901,-62.1646581,56.6560033,-62.164851,0.0009333513004220839
190.0,6020.0,140.0,5700.0,1900,60200,1400,57000,56.6569892,-62.1646101,56.6579426,-62.1648265,0.0009776505101518253
210.0,6020.0,150.0,5700.0,2100,60200,1500,57000,56.6607877,-62.1645139,56.6598821,-62.164802,0.0009503225610310661
220.0,6020.0,160.0,5700.0,2200,60200,1600,57000,56.6626871,-62.1644658,56.6618219,-62.1647774,0.0009196007829473234
230.0,6020.0,170.0,5700.0,2300,60200,1700,57000,56.6645865,-62.1644176,56.6637619,-62.1647528,0.0008901259461467819
240.0,6020.0,180.0,5700.0,2400,60200,1800,57000,56.666486,-62.1643694,56.6657022,-62.1647281,0.000861979193484831
250.0,6020.0,190.0,5700.0,2500,60200,1900,57000,56.6683855,-62.1643211,56.6676426,-62.1647035,0.0008355418421585785
260.0,6020.0,200.0,5700.0,2600,60200,2000,57000,56.6702852,-62.1642729,56.6695834,-62.1646788,0.000810726865226406
270.0,6020.0,210.0,5700.0,2700,60200,2100,57000,56.6721849,-62.1642246,56.6715243,-62.1646541,0.0007879483549049311
280.0,6020.0,220.0,5700.0,2800,60200,2200,57000,56.6740846,-62.1641763,56.6734655,-62.1646293,0.0007671335020725784
290.0,6020.0,230.0,5700.0,2900,60200,2300,57000,56.6759845,-62.1641279,56.6754069,-62.1646046,0.0007489089731067423
300.0,6020.0,240.0,5700.0,3000,60200,2400,57000,56.6778844,-62.1640795,56.6773486,-62.1645798,0.0007330632510230111
310.0,6020.0,250.0,5690.0,3100,60200,2500,56900,56.6797843,-62.1640311,56.6791917,-62.1636688,0.0006945761657331979
320.0,6020.0,260.0,5690.0,3200,60200,2600,56900,56.6816844,-62.1639826,56.6811338,-62.163644,0.000646382487389475
330.0,6020.0,270.0,5690.0,3300,60200,2700,56900,56.6835845,-62.1639342,56.6830761,-62.1636191,0.0005981292251697371
340.0,6020.0,280.0,5690.0,3400,60200,2800,56900,56.6854847,-62.1638856,56.6850186,-62.1635942,0.0005496937056260682
350.0,6020.0,290.0,5690.0,3500,60200,2900,56900,56.687385,-62.1638371,56.6869614,-62.1635692,0.0005012059157675669
360.0,6020.0,300.0,5690.0,3600,60200,3000,56900,56.6892853,-62.1637885,56.6889044,-62.1635442,0.00045251220978579157
370.0,6020.0,310.0,5690.0,3700,60200,3100,56900,56.6911857,-62.1637399,56.6908477,-62.1635193,0.0004036190778470083
380.0,6020.0,320.0,5690.0,3800,60200,3200,56900,56.6930862,-62.1636913,56.6927911,-62.1634942,0.00035486958168022645
390.0,6020.0,330.0,5690.0,3900,60200,3300,56900,56.6949867,-62.1636426,56.6947349,-62.1634692,0.0003057299461958513
400.0,6020.0,340.0,5690.0,4000,60200,3400,56900,56.6968873,-62.1635939,56.6966788,-62.1634441,0.00025673388946638334
410.0,6020.0,350.0,5690.0,4100,60200,3500,56900,56.698788,-62.1635451,56.698623,-62.163419,0.00020766850989395127
420.0,6020.0,360.0,5690.0,4200,60200,3600,56900,56.7006888,-62.1634964,56.7005674,-62.1633938,0.00015894879678931173
430.0,6020.0,370.0,5690.0,4300,60200,3700,56900,56.7025896,-62.1634476,56.7025121,-62.1633687,0.00011059593121017152
440.0,6020.0,380.0,5690.0,4400,60200,3800,56900,56.7044905,-62.1633987,56.704457,-62.1633435,6.457003949106732e-05
450.0,6020.0,390.0,5690.0,4500,60200,3900,56900,56.7063914,-62.1633499,56.7064022,-62.1633182,3.348925200754497e-05
460.0,6020.0,400.0,5690.0,4600,60200,4000,56900,56.7082925,-62.163301,56.7083475,-62.163293,5.55787729287123e-05
470.0,6020.0,410.0,5690.0,4700,60200,4100,56900,56.7101936,-62.1632521,56.7102931,-62.1632677,0.00010071549037181798
480.0,6020.0,420.0,5690.0,4800,60200,4200,56900,56.7120948,-62.1632031,56.712239,-62.1632424,0.00014945945938158996
490.0,6020.0,430.0,5690.0,4900,60200,4300,56900,56.713996,-62.1631541,56.7141851,-62.1632171,0.0001993183634281468
500.0,6020.0,440.0,5690.0,5000,60200,4400,56900,56.7158973,-62.1631051,56.7161314,-62.1631917,0.0002496044270427825
510.0,6020.0,450.0,5690.0,5100,60200,4500,56900,56.7177987,-62.163056,56.7180779,-62.1631663,0.00030019781810905
520.0,6020.0,460.0,5690.0,5200,60200,4600,56900,56.7197002,-62.163007,56.7200247,-62.1631409,0.00035104053897467663
530.0,6020.0,470.0,5690.0,5300,60200,4700,56900,56.7216017,-62.1629578,56.7219718,-62.1631154,0.0004022583373888409
540.0,6020.0,480.0,5690.0,5400,60200,4800,56900,56.7235033,-62.1629087,56.723919,-62.16309,0.0004535153580662532
550.0,6020.0,490.0,5690.0,5500,60200,4900,56900,56.725405,-62.1628595,56.7258665,-62.1630644,0.0005049418382349458
560.0,6020.0,500.0,5690.0,5600,60200,5000,56900,56.7273067,-62.1628103,56.7278143,-62.1630389,0.0005567007454626969
570.0,6020.0,510.0,5690.0,5700,60200,5100,56900,56.7292085,-62.1627611,56.7297623,-62.1630133,0.0006085222099491491
580.0,6020.0,520.0,5690.0,5800,60200,5200,56900,56.7311104,-62.1627118,56.7317105,-62.1629877,0.0006604852912841614
590.0,6020.0,530.0,5690.0,5900,60200,5300,56900,56.7330124,-62.1626625,56.7336589,-62.1629621,0.0007125464265586387
600.0,6020.0,540.0,5690.0,6000,60200,5400,56900,56.7349144,-62.1626131,56.7356076,-62.1629365,0.0007649273168088153
610.0,6020.0,550.0,5690.0,6100,60200,5500,56900,56.7368165,-62.1625638,56.7375565,-62.1629108,0.0008173181754914133
620.0,6020.0,560.0,5680.0,6200,60200,5600,56800,56.7387187,-62.1625144,56.7394052,-62.161999,0.0008584401027434561
630.0,6020.0,570.0,5680.0,6300,60200,5700,56800,56.7406209,-62.1624649,56.7413546,-62.1619733,0.0008831683021941326
640.0,6020.0,580.0,5680.0,6400,60200,5800,56800,56.7425232,-62.1624155,56.7433042,-62.1619475,0.0009104861338861923
650.0,6020.0,590.0,5680.0,6500,60200,5900,56800,56.7444256,-62.162366,56.745254,-62.1619217,0.0009400260900653423
